MOH_name,MOH_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
Kurunegala,207,28.6571431841,29.1857144492,31.3571431296,30.3428570884,32.1857139042,32.1571426392,31.628571919,32.8714283534,32.9142853873,34.3428573608,34.8428573608,34.3142858233,34.3714283534,34.0714280265,33.8428568159,34.3857143947,34.1285705566,32.600000109,31.9714290074,32.300000327,31.8571423122,30.2571430206,30.2142859867,29.7142859868,30.200000218,30.4857142312,30.4857142312,30.9285714286,30.699999673,30.8428570883,30.9285717011,30.7142859868,31.5714285714,32.571427754,34.6285716465,30.0857140677,29.4142856598,30.0285712651,32.2142857143,32.2857142857,31.3857143947,31.4428571973,31.9428571974,32.4857139587,32.700000218,31.2142857143,32.0999998365,31.1285716465,29.2571430206,30.199999673,30.1285711016,30.5857146127
Chavakachcheri,37,29.8142858233,28.171428408,29.3571428571,29.5857143402,29.899999891,29.6857144492,29.5285715376,30.5285712651,31.0285715376,31.5142860413,32.02857181,32.0571438926,33.5428575788,33.2571438381,33.7142851693,33.100000654,33.199999673,33.6857147217,32.3571420397,32.1428568704,31.8000000545,32.0000002725,32.1571426392,31.8857141222,32.0428570338,31.6428574153,32.7142857143,31.5571428026,30.899999891,31.7428567069,31.9571426936,31.5142857688,29.9000001635,31.7142857143,33.1142853328,30.5867347133,29.8857138498,30.8428573608,31.1714284079,31.7428569794,31.8714283534,31.600000109,30.9142856598,31.3857141222,29.8857141222,29.3571425846,29.9285714286,29.1857141767,28.2571424757,28.9428566524,28.2285717555,28.3428568159
MC +AC0- Dambulla,58,27.6714286804,28.1428568704,30.1142858778,29.0857140677,29.9857142312,30.1000003815,30.299999782,31.299999782,31.0571425302,32.2714285169,33.2571432931,33.0428573063,34.6142861503,34.1571431841,34.1142856053,34.6142850603,34.9285708836,33.700000218,32.6142856053,32.9571424212,32.900000436,31.3857141222,31.4285714286,31.4714284624,31.599999564,32,32.4857145037,32.0714288439,31.8142850058,32.2142862592,32.7428567069,32.671428408,32.1285711016,33.3428568159,34.5285715376,30.6000003815,30.6285713741,32.0857146127,33.6428565979,33.7714282444,33.6142850603,32.1428576878,32.1142858778,32.5142857688,31.1857144492,30.6000003815,31.5999998365,29.8000000545,28.600000109,29.7714287894,28.7714285169,29.2714285169
Tawalama,64,28.8101813392,29.9744540884,30.1031767174,30.9346987167,31.1054588348,30.909128956,30.4128731516,30.5561904467,30.5576532131,32.5185153712,32.4809164967,31.3647831483,31.7219517404,31.7839422633,32.0794281259,32.0644233071,32.2985875032,30.8519351854,30.6470618063,29.7876871686,30.0523198566,29.3109505827,29.073735757,28.9658365669,28.8767364985,29.0196191253,28.8726073263,28.5369308571,28.8275180315,28.8113602905,28.9741456068,27.9376999486,28.9602945709,28.9663214503,29.2881469052,28.9150801148,28.6402911458,28.7008445941,29.8896354294,29.6332111862,29.5508318787,28.4339550433,29.3587817098,29.8448552474,30.4974839025,30.6365463838,30.3143865045,30.1219008929,29.8372651497,29.4433420593,29.4272091354,29.2373656789
Pannala,88,29.1383733696,29.7494413354,31.9071202597,31.7590499686,33.354417207,32.5971243432,30.6248622798,32.6926857206,32.5155524269,32.9679137488,33.0004325326,32.788097517,32.5565025128,32.8477280597,32.289170571,32.4057946283,32.6711299817,31.073812065,31.8751825507,31.1450470425,31.0184268609,29.5284227332,29.6918067953,29.4942948724,29.6087743442,29.5507523233,30.1832269408,30.1448534281,29.6275436137,29.3029198128,30.1861013953,29.2705943812,30.2927306294,30.9902427838,31.4112021573,29.3157452988,29.5792790611,29.6023387926,30.9768362537,31.1170117697,30.9457321661,30.7278861415,30.6779084869,31.0145241523,31.86128398,31.0355430814,30.9037988573,31.1010726589,30.5770891819,30.1862507037,31.1872779294,31.2181887057
Thirukovil,138,28.1857141767,29.1428574154,30.2428567069,29.2142854418,30.6571426392,29.9571426936,29.6428571428,31.4714287349,31.4714287349,31.2714282445,32.0142854963,32.7714287894,32.3999993461,33.6857147217,33.700000218,34.299999782,34.0142860413,33.5142860413,33.4857142312,33.9142856598,35.6571431841,34.6999994005,34.128571919,34.3428573608,35.1571431841,34.600000109,34.2714287894,33.600000109,34.7285717555,32.9857142312,33.0999998365,33.5857140677,33.5142854963,34.199999673,31.8571434021,34.2428575243,34.300000327,34.1142864227,33.8428579058,33.799999782,34.299999782,31.700000218,32.1571426391,31.6571429116,31.128571374,32.4714284624,31.4142856598,29.7571427482,29.3571431296,29.4571432386,28.4428569249,29.1571429116
Kataragama,234,27.9857145037,28.4571426937,30.3571425847,29.3857143947,30.3999996186,29.7857137408,29.9714290074,31.3285715921,31.3428576333,31.0571428026,32.3428570884,32.4857142312,33.5142857688,33.9142859323,33.5571425302,34.9428574698,34.2857142857,32.399999891,32.9000001635,33.4999997275,33.400000436,32.2571430206,32.8714288984,32.5285712651,33.7428575243,33.9428574698,34.0428564889,33.6428571429,33.8142844609,33.5428567614,34.6285716466,33.8714288984,34.0428575788,35.2571427482,33.7428577968,32.2571438381,32.2857142857,34.4142856598,36.2142857143,35.6857152666,35.7714293344,32.8571423122,33.0428573063,32.0000002725,31.8428573608,31.9142859323,31.7428567069,29.9857139587,29.2571427481,29.3428570883,28.3857143947,28.6857144492
Divitura/W,222,28.7571427482,29.9428566524,29.8142855508,30.7428569794,30.7714285169,30.728572028,30.2571427482,30.2571430206,30.328571592,32.3571425847,32.3285715921,31.1571426392,31.4714290074,31.5999998365,31.8999996185,31.8285707746,32.1428571428,30.7571427482,30.5285712651,29.6285713741,29.9428571973,29.2285714831,28.9857142312,28.8857143947,28.799999782,28.9000001635,28.7857142857,28.3857143947,28.699999673,28.6714286804,28.828571592,27.7571430206,28.7142857143,28.6999999455,28.9857139588,28.8428573608,28.5285715376,28.5428573064,29.6142861502,29.4142859323,29.4142856598,28.2285714831,29.1285716465,29.6428571429,30.299999782,30.5000002725,30.1428574153,29.9571426937,29.7571430206,29.2571427482,29.1857141767,28.9857145037
Angunakolapalessa,159,29.8571425847,30.3142855508,32.5142854963,32.3714283535,32.8857143947,31.6142858778,29.6285713741,32.9857142312,32.4714287349,32.2571430206,32.0857137952,32.5571425302,32.3857146672,32.5714285714,32.5571422577,33.2285723005,32.8857133048,31.371428081,32.299999782,31.3285710471,30.5714285714,30.6571426392,30.2285712106,30.8714286259,32.0285715376,30.6714284079,31.8714291709,32.2857137408,30.6285716466,29.3428570883,32.4714284624,32.700000218,31.3571425847,29.700000218,30.5857140677,31.1999999455,29.3857143947,29.428571701,30.1999999455,30.3857141222,29.9000001635,30.2428572518,30.3714288984,31.3000000545,32.3142855508,31.7857142857,31.9428571974,31.0428573063,30.8857143947,29.7428572518,30.6142856053,30.4142853873
Ibbagamuwa,276,28.6571431841,29.1857144492,31.3571431296,30.3428570884,32.1857139042,32.1571426392,31.628571919,32.8714283534,32.9142853873,34.3428573608,34.8428573608,34.3142858233,34.3714283534,34.0714280265,33.8428568159,34.3857143947,34.1285705566,32.600000109,31.9714290074,32.300000327,31.8571423122,30.2571430206,30.2142859867,29.7142859868,30.200000218,30.4857142312,30.4857142312,30.9285714286,30.699999673,30.8428570883,30.9285717011,30.7142859868,31.5714285714,32.571427754,34.6285716465,30.0857140677,29.4142856598,30.0285712651,32.2142857143,32.2857142857,31.3857143947,31.4428571973,31.9428571974,32.4857139587,32.700000218,31.2142857143,32.0999998365,31.1285716465,29.2571430206,30.199999673,30.1285711016,30.5857146127
Attanagalla,146,29.1571429116,29.7714285169,31.9285711561,31.8142860957,33.400000436,32.6142850603,30.5857143402,32.6857141767,32.5000005449,32.9142864772,32.9285719735,32.7285712106,32.4857145037,32.799999782,32.2285717555,32.3285713196,32.6142850603,31.0142857688,31.8714286259,31.100000109,30.9857142312,29.5000002725,29.6714284079,29.4857145037,29.5857146127,29.5142857688,30.1714289529,30.1142858777,29.5857143402,29.2428572518,30.1571426391,29.2142857143,30.2428572518,30.9285714286,31.2857142857,29.2857140132,29.5857143402,29.5857143402,30.928571701,31.0714285714,30.9285714286,30.6999999455,30.6285713741,30.9571429661,31.8285713196,31.0285715375,30.8571431296,31.100000109,30.6285713741,30.1857144492,31.2285709381,31.2428572518
Warakapola,211,28.9072465146,29.478692687,31.6429753905,31.0788760802,32.7931084468,32.3858084479,31.1069273273,32.7785328346,32.7070572367,33.6282762997,33.8853185372,33.5211003793,33.428181211,33.435450803,33.0353802359,33.3567171651,33.3711144519,31.8068148013,31.9214081232,31.6997518976,31.4212479439,29.8784149682,29.9427448619,29.5999529461,29.892730299,29.9997989788,30.3285065559,30.5212601501,30.1426264235,30.0425260763,30.5426975355,29.9639754501,30.9068679856,31.7496596291,32.9564512166,29.6855484936,29.5000354744,29.8070511607,31.5711626502,31.678320152,31.1570483134,31.0712748493,31.2854423158,31.7211121497,32.2641054408,31.1213901954,31.4783142942,31.1142799653,29.943140992,30.192854105,30.6787986468,30.9144219172
Maha+AC0-Oya,54,27.8004577084,28.5766693816,28.7357064837,27.9927388174,29.0219417445,28.6229206516,29.5746489466,30.1199217755,30.0056352056,30.6649725603,30.9054616554,31.2033311109,32.6282718543,32.7279247865,33.0724551111,33.4893294841,33.6006793873,33.3994163903,32.9537965969,33.6723442826,33.8024150321,33.9880191514,34.5534016403,35.5462662419,35.497474442,33.6508600448,33.8993059132,33.6715392828,34.2274189087,34.2201582084,35.742920595,33.5603006115,32.8967015171,33.4712398614,33.3540181343,32.2296608209,33.0622099399,34.5467720571,34.386220022,33.1178379974,34.4780434088,32.5827627454,33.0019423517,31.9649092937,30.5534496763,30.3242464467,30.3058092055,29.0396218339,28.2940648688,29.5520128047,27.6715393454,28.4119178788
Kothmale,38,18.4571428299,19.5714288439,21.5,19.4285711561,20.9000001635,19.5571428027,19.7142857143,20.6000006539,20.4857142312,20.4714287349,21.7857142857,22.3285710471,22.8857141222,23.3428576333,22.8142855508,23.5142854963,22.900000436,22.4428574698,21.6714286804,21.8857141222,20.8000000545,18.2714285169,17.6142858778,16.5857144765,17.2571426119,19.0714285714,17.6142856053,17.5857140678,17.4714287349,18.085714204,18.0285715376,18.9714287349,19.300000327,19.899999891,21.8285710471,17.5285715376,16.6571426392,18.2571430206,21.4571432386,20.6571431841,19.2428575243,19.2714289256,20.4285714286,19.899999891,20.3714286259,19.8571428572,20.299999782,20.1285713741,18.3714288984,19.1714284079,20.3428570884,19.2714285169
Nochchiyag,121,28.4103600801,28.4378213282,30.5703185615,30.1604735005,30.9330115177,31.0421170319,30.5287970442,32.5850553506,31.7540382109,32.6298264445,33.778169401,33.2677281643,34.7628554449,34.3761752551,35.097201581,35.1771403155,35.2687750141,34.0737296318,33.2917151608,33.7462683292,33.7772846252,32.542423572,32.4578192488,32.8522690337,33.1554552039,33.3621150071,33.5888361705,33.4382088947,32.8470889427,33.1932761032,34.0915072601,33.3628550019,33.4649303993,34.8222990284,35.29498122,30.9818694196,31.3889807123,33.0920214829,34.4746310679,34.929553993,34.4215586047,32.981949901,33.0365037234,32.9052610084,31.756258259,31.03235263,32.0600388609,30.1768340268,28.9762385525,30.6111813475,29.3081401955,29.606660225
Rambewa,210,28.4001696941,28.4285145552,30.5714993227,30.1569312024,30.9278214654,31.0417391643,30.5426309029,32.6131397076,31.7707068544,32.6137767417,33.7987970118,33.2715414474,34.8141307158,34.4136633216,35.1564068269,35.2283023563,35.3133236068,34.0998303065,33.3137761414,33.7709618309,33.8135636166,32.5859265942,32.5002688546,32.9003819477,33.2144419117,33.4144698853,33.6428146928,33.5001981034,32.8999715904,33.2437201449,34.171923939,33.4139180261,33.5276942231,34.8996749799,35.3575951207,30.9992639152,31.4292647908,33.1576237482,34.5576236392,35.014809056,34.5002405548,33.0285141197,33.0855872606,32.928458227,31.7709474089,31.0566761171,32.0996175079,30.1878791643,28.9711313073,30.6278782846,29.2998868524,29.600028409
Kiriella,293,29.4285711561,30.3428562709,33.4714290074,33.1714281355,34.999999455,33.0142860413,32.2285717555,34.0428570339,33.2285714831,34.399999891,34.2571427481,33.7857142857,34.6428571429,33.928571701,34.1714286804,34.8142852783,34.1142856053,31.9571432386,32.02857181,31.6428568704,31.3285715921,30.2714285169,30.100000109,29.9000004359,29.7714285169,30.4142856598,29.8857143947,30.300000327,30.3142855508,30.4428569249,30.6714284079,30.0428570339,31.8285715921,32.0714285714,32.8142860957,29.7571427481,29.9428571973,30.5428567614,33.099999564,32.1857139043,31.1428574153,30.8285718645,32.0428567614,32.200000218,32.7999992371,32.2285706656,32.3142858233,32.0428567614,30.7714285169,31.6142850603,32.2428575243,32.171427863
Lunugamvehera,128,29.0451924509,29.5085332985,31.5783732411,31.0760267973,31.8072457827,30.8209295066,29.7773258488,32.266735393,31.9817794311,31.7365030092,32.1972796809,32.5261521771,32.875363971,33.1540495254,32.9910089733,33.9723433739,33.4931269667,31.8176910324,32.560319906,32.2706814202,31.7986514218,31.3513293605,31.375218883,31.5904074642,32.7723429656,32.0907922037,32.8135389529,32.8745329308,32.0107460256,31.1650966556,33.4073408359,33.2082439937,32.5223846108,32.1110587389,31.955493275,31.6586593691,30.6439274799,31.591706452,32.8093976479,32.685207585,32.4474171598,31.3771082156,31.530472452,31.6037067673,32.1097486061,31.8414972285,31.8560836651,30.5841981191,30.1791315558,29.5693105419,29.6473829971,29.664316196
Hali+AC0-Ela,116,23.1219870573,23.3281857215,25.2764665666,24.12276238,25.5973861562,25.3651835386,25.902956163,26.5181131757,26.609347758,27.447266223,28.6603418158,28.3894457198,29.7209230857,29.8153527182,29.0923519664,30.4634410963,29.6406326569,28.6604381524,28.9875561999,29.3238761133,29.7712860723,28.6282354833,28.7703180765,28.1227157536,28.2600024259,29.0234404899,28.5324483941,28.0249898467,29.1791803463,28.8586955555,29.8914806164,29.5762736873,29.9445062293,30.5861532507,29.4378724571,26.8380655426,27.6977754625,29.9131752194,30.8965645164,30.8621342775,30.404991575,28.5447492311,28.5893488163,27.2989856871,26.922569243,26.4046023717,26.5667333593,25.0520117638,23.8384511466,24.8263468396,22.6556430044,23.3525439816
Kekirawa(P,246,27.6714286804,28.1428568704,30.1142858778,29.0857140677,29.9857142312,30.1000003815,30.299999782,31.299999782,31.0571425302,32.2714285169,33.2571432931,33.0428573063,34.6142861503,34.1571431841,34.1142856053,34.6142850603,34.9285708836,33.700000218,32.6142856053,32.9571424212,32.900000436,31.3857141222,31.4285714286,31.4714284624,31.599999564,32,32.4857145037,32.0714288439,31.8142850058,32.2142862592,32.7428567069,32.671428408,32.1285711016,33.3428568159,34.5285715376,30.6000003815,30.6285713741,32.0857146127,33.6428565979,33.7714282444,33.6142850603,32.1428576878,32.1142858778,32.5142857688,31.1857144492,30.6000003815,31.5999998365,29.8000000545,28.600000109,29.7714287894,28.7714285169,29.2714285169
Dehiwala,173,30.3999996185,30.1714286804,32.2857148307,32.6142861502,33.6857147217,31.8571428571,31.6142856053,32.300000327,31.8714283535,32.7285712106,32.9428574698,32.9714290074,33.1857141767,33.3428573608,33.1428565979,33.1428576878,33.4285714286,31.5142860413,32.8571428571,32.1142856053,32.0000002725,31.100000109,30.8857143947,30.7142857143,30.6285716466,30.7142857143,30.9714284624,30.6285713741,30.7428572518,30.700000218,30.928571701,29.8857143947,31.2000004904,31.3142855508,31.5142860413,30.2300494997,30.6714286804,30.3857141222,31.5729068605,31.6428571429,31.5142854963,30.7857145582,31.6857147217,31.6142856053,31.6428571429,31.6428568704,31.6428571429,31.6999999455,31.3571428571,30.9428569249,31.8514282136,31.871428081
Lankapura,187,28.3285715921,28.7857142857,30.0999995641,28.5428573063,29.9571432386,29.6571431841,30.5428570339,31.8142858233,31.699999673,31.4571429661,32.7428561619,32.9857150487,34.6857147217,35.0714285715,34.9428574698,35.9428569249,35.7571432931,34.7857142857,33.9000007084,34.7285712106,34.5285709926,33.899999891,34.0142857688,33.6428568704,33.9571424212,34.299999782,34.4714290074,34.4857145037,34.2714276995,34.8142852783,34.7857142857,35.4857139587,35.6142850603,36.3428562709,35.9285714286,33.1428568704,33.4142859323,34.9428574698,36.6857141767,36.5285715376,36.2714293343,35.0142849513,35.9285714286,33.7142851693,31.7857142857,31.1714286804,31.8571425846,30.800000327,28.6571426392,30.1571429116,28.4857147762,29.4571432386
Weerambugedara,74,28.6571431841,29.1857144492,31.3571431296,30.3428570884,32.1857139042,32.1571426392,31.628571919,32.8714283534,32.9142853873,34.3428573608,34.8428573608,34.3142858233,34.3714283534,34.0714280265,33.8428568159,34.3857143947,34.1285705566,32.600000109,31.9714290074,32.300000327,31.8571423122,30.2571430206,30.2142859867,29.7142859868,30.200000218,30.4857142312,30.4857142312,30.9285714286,30.699999673,30.8428570883,30.9285717011,30.7142859868,31.5714285714,32.571427754,34.6285716465,30.0857140677,29.4142856598,30.0285712651,32.2142857143,32.2857142857,31.3857143947,31.4428571973,31.9428571974,32.4857139587,32.700000218,31.2142857143,32.0999998365,31.1285716465,29.2571430206,30.199999673,30.1285711016,30.5857146127
Wilgamuwa,86,27.2769129316,27.4536138111,29.5079551233,27.4522486333,29.4975294647,29.0728882407,29.2808669385,30.6769367488,30.6795016764,30.9429989963,31.7846790472,32.1288077884,33.1121217025,33.2407641617,32.7616399751,33.5513081438,33.1942127925,32.2149938421,31.3370699107,32.0955303308,31.6540383112,30.5191131828,30.3140063423,29.8335169035,29.9218906874,30.7087813417,30.4283868848,30.4582524159,30.5088284312,30.9426247267,30.836152966,31.3959314348,31.625773728,32.1440135037,32.9138173943,29.7074396691,29.6438958294,30.9076052903,32.7673130751,32.7270213652,32.072585527,31.5710779556,32.2282921507,31.5798085218,30.8820672183,29.9717591698,30.3770311112,29.5380102316,27.31725237,28.8795727815,27.8001890868,28.5145455643
Bamuna,194,28.3285715921,28.7857142857,30.0999995641,28.5428573063,29.9571432386,29.6571431841,30.5428570339,31.8142858233,31.699999673,31.4571429661,32.7428561619,32.9857150487,34.6857147217,35.0714285715,34.9428574698,35.9428569249,35.7571432931,34.7857142857,33.9000007084,34.7285712106,34.5285709926,33.899999891,34.0142857688,33.6428568704,33.9571424212,34.299999782,34.4714290074,34.4857145037,34.2714276995,34.8142852783,34.7857142857,35.4857139587,35.6142850603,36.3428562709,35.9285714286,33.1428568704,33.4142859323,34.9428574698,36.6857141767,36.5285715376,36.2714293343,35.0142849513,35.9285714286,33.7142851693,31.7857142857,31.1714286804,31.8571425846,30.800000327,28.6571426392,30.1571429116,28.4857147762,29.4571432386
